998.423 1146.43 999.702 1142.64 1000.98 1138.85 1002.26 1135.06 
999.358 1146.78 1000.65 1142.99 1001.94 1139.2 1003.24 1135.42 
1000.29 1147.13 1001.6 1143.35 1002.9 1139.57 1004.21 1135.78 
1001.22 1147.49 1002.54 1143.71 1003.86 1139.93 1005.18 1136.16 
1002.15 1147.86 1003.48 1144.08 1004.81 1140.31 1006.15 1136.53 
1003.08 1148.23 1004.42 1144.46 1005.77 1140.69 1007.11 1136.92 
1004.01 1148.6 1005.36 1144.84 1006.72 1141.07 1008.07 1137.31 
1004.93 1148.98 1006.3 1145.22 1007.66 1141.46 1009.03 1137.7 
1005.85 1149.37 1007.23 1145.61 1008.61 1141.85 1009.98 1138.1 
1006.77 1149.76 1008.16 1146 1009.55 1142.25 1010.94 1138.5 
1007.69 1150.15 1009.09 1146.4 1010.49 1142.65 1011.89 1138.9 
1008.61 1150.54 1010.02 1146.8 1011.43 1143.05 1012.84 1139.31 
1009.53 1150.94 1010.95 1147.2 1012.37 1143.46 1013.78 1139.72 
1010.45 1151.34 1011.87 1147.6 1013.3 1143.87 1014.73 1140.13 
1011.36 1151.75 1012.8 1148.01 1014.24 1144.28 1015.67 1140.54 
1012.28 1152.15 1013.72 1148.42 1015.17 1144.69 1016.61 1140.96 
1013.19 1152.56 1014.65 1148.83 1016.1 1145.1 1017.55 1141.37 
1014.11 1152.97 1015.57 1149.24 1017.03 1145.52 1018.49 1141.79 
1015.02 1153.38 1016.49 1149.66 1017.96 1145.93 1019.43 1142.21 
1015.94 1153.79 1017.41 1150.07 1018.89 1146.35 1020.36 1142.63 
1016.85 1154.2 1018.34 1150.48 1019.82 1146.76 1021.3 1143.05 
1017.77 1154.61 1019.26 1150.89 1020.75 1147.18 1022.23 1143.47 
1018.68 1155.02 1020.18 1151.31 1021.67 1147.59 1023.17 1143.88 
1019.6 1155.43 1021.1 1151.72 1022.6 1148.01 1024.1 1144.3 
1020.51 1155.83 1022.02 1152.13 1023.53 1148.42 1025.03 1144.71 
1021.43 1156.24 1022.94 1152.54 1024.45 1148.83 1025.96 1145.13 
1022.34 1156.64 1023.86 1152.94 1025.38 1149.24 1026.9 1145.54 
1023.26 1157.04 1024.78 1153.35 1026.31 1149.65 1027.83 1145.95 
1024.18 1157.44 1025.71 1153.75 1027.23 1150.05 1028.76 1146.35 
1025.1 1157.84 1026.63 1154.14 1028.16 1150.45 1029.69 1146.75 
1026.02 1158.23 1027.55 1154.54 1029.09 1150.85 1030.62 1147.15 
1026.94 1158.62 1028.48 1154.93 1030.02 1151.24 1031.55 1147.55 
1027.86 1159.01 1029.4 1155.32 1030.95 1151.63 1032.49 1147.94 
1028.79 1159.4 1030.33 1155.71 1031.87 1152.02 1033.42 1148.33 
1029.71 1159.78 1031.26 1156.09 1032.8 1152.4 1034.35 1148.71 
1030.64 1160.16 1032.19 1156.47 1033.73 1152.79 1035.28 1149.1 
1031.56 1160.54 1033.11 1156.85 1034.66 1153.17 1036.22 1149.48 
1032.49 1160.91 1034.04 1157.23 1035.59 1153.54 1037.15 1149.86 
1033.42 1161.29 1034.97 1157.6 1036.52 1153.92 1038.08 1150.24 
1034.34 1161.66 1035.9 1157.98 1037.45 1154.3 1039.01 1150.61 
1035.27 1162.04 1036.83 1158.35 1038.38 1154.67 1039.94 1150.99 
1036.2 1162.41 1037.76 1158.72 1039.31 1155.04 1040.87 1151.36 
1037.13 1162.78 1038.69 1159.09 1040.24 1155.41 1041.8 1151.73 
1038.06 1163.15 1039.61 1159.47 1041.17 1155.78 1042.73 1152.1 
1038.98 1163.52 1040.54 1159.83 1042.1 1156.15 1043.66 1152.47 
1039.91 1163.89 1041.47 1160.2 1043.03 1156.52 1044.59 1152.84 
1040.84 1164.26 1042.4 1160.57 1043.96 1156.89 1045.52 1153.21 
1041.77 1164.63 1043.33 1160.94 1044.89 1157.26 1046.44 1153.58 
